RBD;c_COD_COM_RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
41888;10201;9;ESCUELA HOSPITALARIA CHILOE;3;2;1;-42.47706958;-73.76900624;0;0;57;1;1;1;;GRATUITO;GRATUITO
41892;7201;7;C.E.I.A. COLEGIO FORJANDO FUTURO;3;2;0;-35.966745667611;-72.3236587647881;0;0;156;1;1;1;;GRATUITO;GRATUITO
41895;13114;1;SALA CUNA Y JARDIN INFANTIL HUELLAS;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
41899;8304;4;COLEGIO SAN JORGE;3;2;0;-37.28290819;-72.70879505;1;0;542;1;1;2;;GRATUITO;GRATUITO
41900;16101;1;SALA CUNA Y JARDÍN INFANTIL FANTASÍA;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
41904;13102;4;CENTRO VITAMINA MALL PLAZA OESTE;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41907;13125;9;SALA CUNA Y JARDIN INFANTIL QUERUBINES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41908;5101;7;JARDIN INFANTIL Y SALA CUNA LITTLE FOREST;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41909;8301;5;SALA CUNA JARDIN INFANTIL PIOLIN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41911;8112;7;ESCUELA ESPECIAL DIFERENCIAL RUCAKUYÉN;3;2;0;-36.788454;-73.107571;0;0;51;1;1;1;;GRATUITO;GRATUITO
41912;5101;5;JARDIN INFANTIL MONTESSORI ALIWEN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41913;13117;3;SALA CUNA MY LITTLE HOME;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41914;10301;1;SALA CUNA Y JARDIN PASO A PASO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41916;5601;8;ESCUELA HOSPITALARIA PROVINCIA SAN ANTONIO;3;2;0;-33.5884;-71.60864;0;0;59;1;1;1;;SIN INFORMACION;SIN INFORMACION
41917;5703;6;ESCUELA HOSPITALARIA SAN FRANCISCO;3;2;0;-32.84252586;-70.95494288;0;0;43;1;1;9;;GRATUITO;GRATUITO
41918;13110;4;SALA CUNA Y JARDIN INFANTIL PANGUI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41919;6106;2;COLEGIO HODGKINSON;3;2;0;-34.073351;-70.727409;0;0;0;0;3;1;;$1.000 A $10.000;$10.001 A $25.000
41921;13114;4;JARDIN INFANTIL BAMBU;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41923;4101;0;SALA CUNA Y JARDIN INFANTIL LITTLE SMILES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41924;8108;9;ESCUELA DE LENGUAJE EL ROBLE;3;2;0;-36.890987;-73.136354;0;0;100;1;1;1;;SIN INFORMACION;SIN INFORMACION
41925;13114;7;JARDIN INFANTIL WALDORF GABRIELA MISTRAL;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41926;5801;5;JARDIN INFANTIL Y SALA CUNA SUEÑOS MAGICOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41928;3101;1;SALA CUNA HOSPITAL REGIONAL DE COPIAPÓ;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41930;4301;3;JARDIN INFANTIL GREEN GARDEN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41931;9115;1;ESCUELA DE LENGUAJE RENACE;3;2;0;-39.2720984;-71.9644105;0;0;57;1;1;1;;SIN INFORMACION;SIN INFORMACION
41933;6101;8;JARDIN INFANTIL SAGRADA FAMILIA;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
41937;13114;0;CREAR JARDINES INFANTILES SEDE ROSA OHIGGINS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41939;10101;7;JARDIN HPM;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41942;4101;7;SALA CUNA Y JARDÍN INFANTIL MIS PRIMEROS PASOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41947;5701;8;ESCUELA HOSPITALARIA SAN CAMILO;3;2;0;-32.74976;-70.72584;0;0;154;1;1;9;;SIN INFORMACION;SIN INFORMACION
41948;5109;6;SALA CUNA Y JARDIN INFANTIL  AMAZING CENTER;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41949;13107;4;CENTRO VITAMINA HUECHURABA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41950;13123;8;SALA CUNA Y JARDIN INFANTIL EL INGENIO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41951;13505;6;ESCUELA DE LENGUAJE LOS ALMENDRALES;3;2;0;-33.89059;-71.46223;0;0;49;1;1;2;;GRATUITO;GRATUITO
41952;13302;4;ESCUELA ESPECIAL DE LENGUAJE LIHUEN;3;2;0;-33.33322;-70.766833;0;0;51;1;1;1;;SIN INFORMACION;SIN INFORMACION
41953;13113;2;SALA CUNA Y JARDIN INFANTIL MI GIRASOL;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41954;6304;0;SALA CUNA Y JARDÍN INFANTIL ANGELITOS;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41955;8301;9;ESCUELA HOSPITALARIA LOS ÁNGELES;3;2;0;-37.473437;-72.345791;0;0;64;1;1;9;;SIN INFORMACION;SIN INFORMACION
41957;5801;5;CENTRO VITAMINA EL BELLOTO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41958;13123;3;CENTRO VITAMINA PROVIDENCIA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41959;13114;1;CENTRO VITAMINA SAN SEBASTIAN;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
41960;13119;5;CENTRO VITAMINA PLAZA DE MAIPU;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41961;9201;3;SALA CUNA LOS PATITOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41962;14204;1;JARDÍN INFANTIL Y SALA CUNA CAYURRUCA;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41967;13114;2;SALA CUNA Y JARDIN INFANTIL KIKIRIKIDS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41968;5801;0;CENTRO VITAMINA QUILPUE;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41970;13123;2;JARDIN INFANTIL ATAMARI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41976;14204;1;JARDÍN INFANTIL RAYITO DE SOL TRAPI;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41978;4201;8;ESCUELA Y JARDÍN INFANTIL AYEN;3;2;0;-31.6442156;-71.1844509;1;0;63;1;1;1;;GRATUITO;GRATUITO
41979;16101;6;SALA CUNA Y JARDIN INFANTIL SEMILLITAS;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41981;16101;8;SALA CUNA Y JARDIN INFANTIL MIS PRIMEROS SUEÑOS;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41982;14101;6;PEEWE PEWMA;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41983;14204;4;JARDÍN INFANTIL Y SALA CUNA PADRE HURTADO;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41989;15101;3;SALA CUNA Y JARDÍN INFANTIL `CUNCUNA AMARILLA`;4;3;0;-18.4857582;-70.3030373;0;0;0;0;1;1;;MAS DE $100.000;MAS DE $100.000
41990;4101;7;SALA CUNA Y JARDIN INFANTIL ABEJITA KIDS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
41999;13101;0;SALA CUNA CALIDOSCOPIO DEL MINISTERIO DE HACIENDA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42001;2101;8;SOCIEDAD EDUCACIONAL WORLD CHILDREN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42002;16101;6;SALA CUNA Y JARDIN INFANTIL TORTUGUITA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42007;8110;7;ESCUELA ESPECIAL DE LENGUAJE SAN CARLOS;3;2;0;-36.7754073;-73.0824531;0;0;141;1;1;9;;SIN INFORMACION;SIN INFORMACION
42008;4102;5;JARDÍN INFANTIL SAN RAFAEL;6;5;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
42010;13110;7;JARDIN INFANTIL COLORES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42011;13120;5;SALA CUNA Y JARDIN INFANTIL RAYUN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42015;13130;8;ESCUELA ESPECIAL DE LENGUAJE UN MUNDO DE LETRAS;3;2;0;-33.49755045;-70.6521574060808;0;0;120;1;1;1;;SIN INFORMACION;SIN INFORMACION
42016;16101;6;SALA CUNA Y JARDIN INFANTIL PASITOS AL FUTURO;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42018;13601;2;ESCUELA HOSPITALARIA PROVINCIAL DE TALAGANTE;3;2;0;-33.66772;-70.91997;0;0;44;1;1;1;;GRATUITO;GRATUITO
42019;13501;0;ESCUELA HOSPITALARIA SAN JOSE DE MELIPILLA;3;2;0;-33.69508;-71.21537;0;0;54;1;1;7;RESPETA LA DIVERSIDAD DE CREENCIAS;GRATUITO;GRATUITO
42020;13401;4;SALA CUNA Y JARDIN INFANTIL DESPERTARES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42024;4101;7;ESCUELA ESPECIAL DE LENGUAJE MIS PALABRITAS;3;2;0;-29.8852578;-71.2176919;0;0;54;1;1;9;;SIN INFORMACION;SIN INFORMACION
42025;13114;5;JARDIN INFANTIL OTOÑAL;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42026;2101;3;SALA CUNA Y ESCUELA DE PÁRVULOS PAPELUCHOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42029;5501;8;COLEGIO CANEC HOSPITAL DE QUILLOTA;3;2;0;-32.8794556;-71.25735364;0;0;34;1;1;9;;SIN INFORMACION;SIN INFORMACION
42030;6108;1;JARDIN INFANTIL Y SALA CUNA EL MAITEN;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42032;16101;8;COLEGIO HUELLAS;4;3;1;-36.56393;-72.046449;0;0;133;1;1;1;;MAS DE $100.000;MAS DE $100.000
42033;6116;6;JARDIN INFANTIL Y SALA CUNA PEQUEÑOS TESOROS;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42034;6116;4;SALA CUNA LAS POLILLITAS;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42035;4301;2;COLEGIO CUMBRES DEL VALLE;4;3;0;-30.600583;-71.209349;0;0;12;1;1;9;;SIN INFORMACION;SIN INFORMACION
42036;7402;0;ESCUELA DE LENGUAJE MI MUNDO EN PALABRAS;3;2;0;-35.6997556;-71.40637341675;0;0;70;1;1;1;;GRATUITO;GRATUITO
42037;13122;9;JARDIN INFANTIL MIS COMIENZOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42038;13201;7;JARDIN INFANTIL Y SALA CUNA DEL VALLE;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42039;16101;5;ESCUELA ESPECIAL DE LENGUAJE SEMILLAS DE ÑUBLE;3;2;0;-36.611198;-72.1055755;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
42040;13123;9;SALA CUNA ANEXA AL LUGAR DE TRABAJO ASOCIACION CHILENA DE SEGURIDAD;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42041;8108;7;ESCUELA DE LENGUAJE ANDALUÉ;3;2;0;-36.84957852;-73.09375943;0;0;173;1;1;9;;SIN INFORMACION;SIN INFORMACION
42042;5705;5;ESCUELA HOSPITALARIA PUTAENDO;3;2;0;-32.61895;-70.68808;0;0;27;1;1;1;;GRATUITO;GRATUITO
42043;9211;3;SALA CUNA BAMBI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42044;14103;1;JARDÍN   INFANTIL Y SALA  CUNA  WELIWEN DE ANTILHUE;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42048;7108;4;ESCUELA ESPECIAL DE LENGUAJE GRANJERITOS DE RIO CLARO;3;2;0;-35.1513;-71.1536;0;0;107;1;1;1;;GRATUITO;GRATUITO
42050;13120;6;JARDIN INFANTIL CONCIENCIA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42052;13114;2;JARDÍN INFANTIL CASA ARCOÍRIS LIMITADA;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
42055;10101;7;SALA CUNA GOSHÉN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42056;4102;5;SALA CUNA Y JARDIN INFANTIL ALIWEN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42060;3101;3;JARDÍN INFANTIL REMOLINO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42061;10208;1;ESCUELA HOSPITALARIA QUELLÓN;3;2;0;-43.114561;-73.617003;0;0;46;1;1;1;;GRATUITO;GRATUITO
42063;6107;8;SALA CUNA Y JARDIN INFANTIL GIRASOL;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42064;5601;6;JARDIN INFANTIL ARCOIRIS  FLORENCIA;4;3;0;-33.61766;-71.61107;0;0;11;1;1;1;;MAS DE $100.000;MAS DE $100.000
42065;16301;4;JARDIN INFANTIL TIC TAC;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42066;7401;2;SALA CUNA AYELEN LINARES;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
42067;14101;0;INDEPENDENCIA;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42071;10301;9;INSTITUTO DE EDUCACIÓN DE ADULTOS MONTAÑA NEVADA;3;2;1;-40.59957499;-73.26662748;1;0;25;1;1;9;;SIN INFORMACION;SIN INFORMACION
42072;14101;7;JARDIN INFANTIL ESTRELLITA NUESTRA;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42075;13120;1;JARDÍN INFANTIL Y SALA CUNA APAPACHO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42077;13122;8;JARDÍN INFANTIL PEHUEN;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42079;4102;4;COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II;4;3;0;-29.963522;-71.261686;0;0;0;0;1;2;;MAS DE $100.000;MAS DE $100.000
42080;12101;8;JARDIN INFANTIL Y SALA CUNA 15ALAS MONTESSORI;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
42081;6310;6;ESCUELA HOSPITALARIA SANTA CRUZ;3;2;0;-34.634588;-71.35731;0;0;65;1;1;1;;GRATUITO;GRATUITO
42082;8110;4;ESCUELA DE LENGUAJE PASO A PASO;3;2;0;-36.75756796769394;-73.09575323188209;0;0;9;1;1;9;;SIN INFORMACION;SIN INFORMACION
42083;2201;2;JARDÍN INFANTIL Y SALA CUNA HERABUNTUR;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42084;13113;0;JARDIN INFANTIL GIRAMUNDOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42085;5101;9;SALA CUNA Y JARDIN INFANTIL POLYKAY;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42086;2201;7;JARDÍN INFANTIL Y SALA CUNA GABRIELA MISTRAL;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42087;13123;5;JARDIN INFANTIL Y SALA CUNA PEQUEÑOS TALENTOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42088;5601;3;JARDIN INFANTIL Y SALA CUNA MI PEQUEÑO ARCOIRIS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42089;10101;1;SALA CUNA Y JARDIN INFANTIL COLORÍN COLORADO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42090;11101;5;ESCUELA HOSPITALARIA CLUB DE LEONES;3;2;0;-45.5678714;-72.0729775;0;0;18;1;1;1;;GRATUITO;GRATUITO
42091;9112;3;SALA CUNA RAYUN;4;3;0;-38.76756;-72.61611;0;0;43;1;1;1;;SIN INFORMACION;SIN INFORMACION
42092;9114;1;HEIDI;4;3;0;-38.998698;-72.64396;0;0;15;1;1;9;;SIN INFORMACION;SIN INFORMACION
42095;2301;6;JARDÍN INFANTIL  ESTRELLITAS DEL PACIFICO;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42098;13114;0;JARDIN INFANTIL PALIBU;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42099;13118;9;SALA CUNA Y JARDIN INFANTIL NUEVO MUNDO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42103;13201;0;JARDIN INFANTIL Y SALA CUNA ESTRELLITA DE MAR;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42105;13503;7;COLEGIO HOSPITALARIO ABRAZOSONRISAS-HOSPITAL DE CURACAVI;3;2;0;-33.40909;-71.14596;0;0;40;1;1;1;;GRATUITO;GRATUITO
42106;13132;5;JARDIN INFANTIL KANGAROO SPORTS AND LEARNING HOUSE;4;3;0;-33.3974665;-70.5808087;0;0;0;0;1;1;;MAS DE $100.000;MAS DE $100.000
42107;16101;3;ESCUELA HOSPITALARIA UNIVERSIDAD DEL BIO-BIO;3;2;0;-36.60879607;-72.09272885;0;0;29;1;1;1;;GRATUITO;GRATUITO
42113;13101;8;JARDIN INFANTIL PEQUEÑOS GIGANTES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42114;7105;6;ESCUELA DE LENGUAJE ACUARELA;3;2;0;-35.45747932;-71.67045711;0;0;16;1;1;9;;SIN INFORMACION;SIN INFORMACION
42116;5501;2;JARDIN INFANTIL Y SALA CUNA DE HOSPITAL BIPROVINCIAL QUILLOTA PETORCA;4;3;0;-32.9016204;-71.2558679;0;0;63;1;1;1;;GRATUITO;GRATUITO
42119;13103;7;ESCUELA ESPECIAL DE LENGUAJE PEQUEÑO COLIBRI;3;2;0;-33.42961;-70.74159;0;0;89;1;1;9;;SIN INFORMACION;SIN INFORMACION
42120;13117;0;JARDIN INFANTIL MY LITTLE HOME;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42121;13122;9;JARDIN INFANTIL DONDE TERMINA EL ARCOIRIS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42130;13201;8;ESCUELA HOSPITALARIA PROVINCIA CORDILLERA PUENTE ALTO;3;2;0;-33.6138293735078;-70.5986369999861;0;0;74;1;1;1;;SIN INFORMACION;SIN INFORMACION
42131;9202;6;SEMILLITAS DE COLORES;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
42132;6302;4;SALA CUNA CARIÑOSITOS;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42133;13120;2;SALA CUNA Y JARDIN INFANTIL TIA BEA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42134;2101;0;JARDÍN INFANTIL CONEJO TAMBOR;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42135;2101;9;JARDÍN INFANTIL HAPPY HOUSE;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42137;13106;5;JARDIN INFANTIL Y SALA CUNA DULCE AVENTURA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42139;13604;1;ESCUELA DE LENGUAJE MIS PATRONCITOS;3;2;0;-33.55774;-70.79975;0;0;65;1;1;2;;GRATUITO;GRATUITO
42140;4201;5;ESCUELA HOSPITALARIA AURORA;3;2;0;-31.63465;-71.17355;0;0;1;1;1;1;;SIN INFORMACION;SIN INFORMACION
42141;13114;3;SALA CUNA Y JARDIN INFANTIL CASA KUTUTU;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42144;6113;8;JARDIN INFANTIL Y SALA CUNA FRUTITOS DEL CAMPO;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42152;4101;9;ESCUELA ESPECIAL DE LENGUAJE MÁGICA MELODIA;3;2;0;-29.87335;-71.22962;0;0;41;1;1;1;;SIN INFORMACION;SIN INFORMACION
42153;4106;7;ESCUELA ESPECIAL DE LENGUAJE IERUBA;3;2;1;-30.016925;-70.689096;0;0;57;1;1;1;;GRATUITO;GRATUITO
42154;4204;5;ESCUELA HOSPITALARIA ENTRE VALLES;3;2;0;-31.77425;-70.97109;0;0;1;1;1;1;;GRATUITO;GRATUITO
42156;13114;1;JARDIN INFANTIL Y SALA CUNA CAIQUEN;4;3;0;-33.414385;-70.549596;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42158;10101;8;INSTITUTO APRENDER ALERCE;3;2;0;-41.393548;-72.92716;0;0;307;1;1;1;;GRATUITO;GRATUITO
42159;13114;6;JARDIN INFANTIL COYANCURA;4;3;0;-33.429065;-70.58669;0;0;33;1;1;9;;MAS DE $100.000;MAS DE $100.000
42161;5301;8;ESCUELA ESPECIAL PARA NIÑOS CON AUTISMO NUESTRO MUNDO DIVERSO;3;2;0;-32.495107;-70.362485;0;0;48;1;1;9;;SIN INFORMACION;SIN INFORMACION
42162;13402;6;ESCUELA BASICA COLEGIO SAN FERNANDO DE BUIN-ORIENTE;4;3;0;-33.73533;-70.720161;0;0;319;1;1;1;;MAS DE $100.000;MAS DE $100.000
42163;7301;4;JARDIN INFANTIL ARBOLITO;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
42164;4102;2;SALA CUNA ENTRETENIDAMENTE KIDS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42165;2101;0;JARDIN INFANTIL Y SALA CUNA MAPUÑUKE;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42166;5802;9;CEIA INAPEWMA PUERTO LIMACHE;3;2;0;-33.020935;-71.265064;1;0;41;1;1;7;LAICO;GRATUITO;GRATUITO
42167;13201;7;CENTRO DE APOYO PEDAGÓGICO E INTEGRAL SAN ALFONSO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42168;4101;5;COLEGIO PAIHUEN LA SERENA;3;2;0;-29.872678;-71.234921;0;0;188;1;1;1;;GRATUITO;GRATUITO
42169;3101;3;JARDÍN INFANTIL ACUARELA;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
42170;4101;7;ESCUELA ESPECIAL DE LENGUAJE QISPI KAY;3;2;0;-29.87413;-71.243;0;0;55;1;1;9;;SIN INFORMACION;SIN INFORMACION
42171;13401;5;JARDIN INFANTIL ANELEY MONTESSORI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42172;13114;3;JARDIN INFANTIL SANTA FRANCISCA;4;3;0;-33.42858;-70.554501;0;0;2;1;1;1;;MAS DE $100.000;MAS DE $100.000
42175;13114;8;JARDIN INFANTIL KIDDY NEST PRESCHOOL;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42177;2101;4;PARVADITA DE COLORES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42178;5606;2;COLEGIO AGUSTIN DE HIPONA;4;3;1;-33.67502827;-71.59978219;0;0;238;1;1;9;;SIN INFORMACION;SIN INFORMACION
42179;3304;0;SALA CUNA GARRITAS DE LEÓN;4;3;0;;;0;0;0;0;4;9;;SIN INFORMACION;SIN INFORMACION
42180;8101;4;SALA CUNA Y JARDÍN INFANTIL GREEN GARDEN ECOLOGY 2;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42182;13301;0;SALA CUNA Y JARDIN INFANTIL COUNTRYSIDE PRESCHOOL;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42183;13114;9;SALA CUNA Y JARDIN INFANTIL MUNAY MONTESSORI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42184;13114;7;SALA CUNA Y JARDIN INFANTIL EL BOSQUE DE LOS ENANITOS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42186;5101;3;SALA CUNA Y JARDIN INFANTIL CAJA MAGICA;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42187;5701;1;JARDIN INFANTIL MINI SPARKLES;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42190;5303;1;COLEGIO GREENHOUSE ACADEMY;4;3;0;-32.825169;-70.676682;0;0;50;1;1;9;;SIN INFORMACION;SIN INFORMACION
42192;13113;8;JARDIN INFANTIL Y SALA CUNA GARDEN KIDS;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42193;13132;6;JARDIN INFANTIL RONDA;2;1;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42194;13119;4;ESCUELA ESPECIAL DE LENGUAJE THE ALMOND SCHOOL IV;3;2;0;-33.4794242;-70.7424565;0;0;31;1;1;1;;GRATUITO;GRATUITO
42195;13130;2;SALA CUNA Y JARDIN INFANTIL ARBOLITO;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42196;13302;0;SALA CUNA QUITRAL MONTESSORI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42197;13114;9;SALA CUNA NIDO ALEXANDER MONTESSORI;4;3;0;;;0;0;0;0;1;9;;SIN INFORMACION;SIN INFORMACION
42198;13124;7;COLEGIO DE ADULTOS AMANECER;3;2;0;-33.431919;-70.764001;0;0;0;0;1;1;;GRATUITO;GRATUITO
